Student_ID,Math,English,Science,Study_Hours,Attendance,Sleep_Hours,Mobile_Usage,Assignment_Score,Previous_Exam_Score,Performance,Risk_Level,Weak_Subject
7018,-0.05,0.28,1.3,-1.54,0.63,1.17,0.42,1.53,0.17,Good,High Risk,English
7019,-0.19,-1.08,1.34,-1.06,-1.41,-1.44,-0.55,1.34,1.33,Good,High Risk,English
7020,0.85,1.04,1.58,0.87,-1.06,1.17,-0.55,0.6,1.46,Good,High Risk,English
7021,0.66,1.28,1.58,-1.06,-1.2,0.52,0.9,0.88,1.37,Good,High Risk,Math
7022,1.46,0.14,0.59,-1.54,1.12,0.52,-1.52,-0.24,1.0,Good,High Risk,English
7023,-1.18,1.56,1.25,-1.54,0.84,-0.14,0.42,1.34,0.58,Good,High Risk,Math
7024,1.56,-1.37,1.44,-1.54,0.56,-1.44,0.42,0.74,0.95,Good,High Risk,English
7025,-0.38,1.13,0.5,-0.09,-1.48,-1.44,-0.55,1.67,0.91,Good,High Risk,Math
7026,1.42,-0.85,1.01,-1.54,0.41,-1.44,0.42,1.48,1.37,Good,High Risk,English
7027,0.04,1.32,0.92,-0.58,-1.13,0.52,-0.07,0.78,-0.11,Good,High Risk,Math
7028,1.08,0.61,1.34,-1.06,-1.41,-1.44,-0.07,1.11,-0.99,Good,High Risk,English
7029,0.33,1.28,1.06,-0.09,-1.41,-0.79,-0.07,1.58,0.91,Good,High Risk,Math
7030,1.04,1.51,0.78,-0.58,-0.99,0.52,0.9,0.04,-0.48,Good,High Risk,Science
7031,1.18,0.99,0.87,-0.58,-0.85,-1.44,-0.55,0.32,1.37,Good,High Risk,Science
7032,0.66,0.24,1.63,0.87,-1.41,-1.44,-1.03,-0.48,1.19,Good,High Risk,English
7033,-0.1,-0.05,1.53,0.39,-1.41,0.52,-0.55,1.39,0.54,Good,High Risk,English
7034,0.38,1.65,1.01,-0.58,-0.99,-1.44,-1.52,0.83,-0.2,Good,High Risk,Math
7035,1.37,0.8,1.11,-0.58,-1.27,0.52,-1.03,1.2,0.26,Good,High Risk,English
7036,1.46,1.18,-0.12,1.35,-1.27,-0.79,0.9,-0.2,1.05,Good,High Risk,Science
7037,-0.57,1.37,1.34,1.35,-1.55,-0.14,-0.55,0.6,0.68,Good,High Risk,Math
7038,-0.71,1.56,1.11,-1.54,1.33,1.17,-1.03,1.11,0.26,Good,High Risk,Math
7039,-0.66,1.23,0.54,-0.09,-1.41,-0.79,-1.03,1.53,0.72,Good,High Risk,Math
7040,1.37,0.85,1.2,0.39,-1.06,1.17,-1.03,0.55,1.7,Good,High Risk,English
7041,-0.66,1.32,1.06,-0.58,-1.27,-0.14,-1.03,1.16,0.07,Good,High Risk,Math
7042,-0.85,1.56,1.58,-1.54,-0.01,-0.79,-1.52,0.46,0.4,Good,High Risk,Math
7043,0.9,0.66,0.21,-1.54,-0.99,1.17,0.42,0.6,1.28,Good,High Risk,Math
7044,0.8,0.0,0.73,-0.09,-1.55,-0.79,0.9,1.53,0.21,Good,High Risk,English
7045,0.75,0.19,0.02,-1.54,1.12,0.52,-0.07,1.2,1.19,Good,High Risk,Science
7046,0.99,0.47,1.44,-1.54,-1.55,-1.44,-1.03,1.3,-1.18,Good,High Risk,English
7047,0.28,1.23,1.16,-1.54,0.56,-0.79,0.9,-0.01,0.35,Good,High Risk,Math
7048,1.27,-0.38,0.73,-1.54,1.19,0.52,-1.03,0.04,1.42,Good,High Risk,English
7049,-0.33,1.28,0.68,0.87,-1.2,0.52,-1.52,1.53,1.6,Good,High Risk,Math
7050,0.14,0.8,-0.54,-1.54,0.63,-0.14,-1.52,1.06,1.65,Good,High Risk,Science
7051,0.66,1.23,1.3,0.87,-1.06,-0.14,0.9,1.25,-0.39,Good,High Risk,Math
7052,0.8,1.46,0.35,-1.54,-1.41,0.52,1.39,0.64,0.17,Good,High Risk,Science
7053,1.04,0.1,0.68,-1.54,-0.01,1.17,-0.07,1.25,0.91,Good,High Risk,English
7054,1.51,1.32,0.78,-1.06,-1.41,0.52,-1.52,1.44,1.28,Good,High Risk,Math
7055,1.6,1.65,-0.3,1.35,-1.13,0.52,1.39,-0.24,0.44,Good,High Risk,Science
7056,-0.43,1.04,0.4,-0.09,-1.41,-1.44,-0.55,1.62,0.86,Good,High Risk,Math
7057,-0.0,1.37,0.92,-0.09,-1.13,0.52,-0.07,0.78,-0.11,Good,High Risk,Math
7058,0.52,0.71,0.54,0.87,-1.48,-0.79,0.9,1.58,0.17,Good,High Risk,Math
7059,0.42,1.04,1.16,-1.06,-0.29,-0.79,0.9,0.64,0.58,Good,High Risk,Math
7060,1.51,0.57,-0.12,-1.54,0.84,-0.14,-0.07,0.27,1.14,Good,High Risk,Science
7061,1.08,0.95,0.54,-1.54,-0.43,-0.79,-1.03,1.06,-0.48,Good,High Risk,Science
7062,1.6,0.47,0.92,0.87,-1.2,0.52,0.9,0.27,1.05,Good,High Risk,English
7063,0.47,0.38,0.12,-1.54,-0.22,-0.79,0.9,0.83,1.51,Good,High Risk,Science
7064,1.08,1.56,1.53,1.35,-1.06,0.52,0.42,0.88,0.72,Good,High Risk,Math
7065,1.32,0.43,0.68,-1.54,0.77,0.52,-1.52,-0.48,1.0,Good,High Risk,English
7066,0.23,1.37,-1.11,0.39,-1.55,-0.79,0.9,1.44,1.23,Good,High Risk,Science
7067,1.56,0.43,0.68,-1.54,1.61,0.52,-1.03,-0.29,1.19,Good,High Risk,English
7068,0.33,0.1,1.48,0.39,-1.41,-0.79,0.42,1.06,0.82,Good,High Risk,English
7069,0.9,1.46,0.78,-0.58,-1.27,-0.14,-0.55,1.02,-0.67,Good,High Risk,Math
7070,1.56,0.24,-1.01,-1.54,0.84,1.17,-0.07,0.92,1.51,Good,High Risk,Science
7071,1.6,0.47,0.87,0.87,-1.2,0.52,0.9,0.27,1.05,Good,High Risk,English
7072,1.37,-1.23,0.31,1.83,-1.27,0.52,-1.52,1.53,1.28,Good,High Risk,English
7073,0.8,1.09,1.58,0.39,-1.06,0.52,-0.07,0.64,1.42,Good,High Risk,Math
7074,-0.57,1.42,1.11,-1.54,1.47,0.52,-0.55,1.16,0.07,Good,High Risk,Math
7075,1.08,1.32,0.83,0.87,-1.48,-0.14,-0.07,0.32,-0.44,Good,High Risk,Math
7076,-0.47,0.76,1.39,-0.58,-0.78,1.82,-0.55,0.88,1.0,Good,High Risk,Math
7077,1.32,1.46,0.64,-1.54,-1.41,-0.79,-1.52,1.11,0.12,Good,High Risk,Science
7078,1.75,1.32,1.06,-1.54,1.05,-0.79,-1.52,1.48,-0.62,Good,High Risk,English
7079,1.23,1.56,-0.45,-1.06,-1.48,1.17,1.39,0.27,1.0,Good,High Risk,Science
7080,0.94,0.76,1.48,-1.54,0.77,-0.79,-0.55,1.48,0.44,Good,High Risk,English
7081,1.27,0.76,-0.16,-1.06,-0.64,0.52,0.42,0.22,1.46,Good,High Risk,Science
7082,0.85,0.43,0.64,-1.54,-1.06,0.52,0.42,-0.06,1.23,Good,High Risk,English
7083,0.8,1.09,-0.07,-1.54,0.84,0.52,-0.07,1.3,0.82,Good,High Risk,Science
7084,1.75,-0.23,1.48,-1.54,-1.06,-0.79,0.42,1.2,-0.34,Good,High Risk,English
7085,0.94,-0.19,0.68,-0.58,-1.34,0.52,-1.03,0.46,1.33,Good,High Risk,English
7086,1.37,1.42,0.68,0.39,-1.34,-1.44,-0.55,0.78,0.03,Good,High Risk,Science
7087,1.23,1.56,1.39,0.39,-1.06,0.52,-0.55,0.69,0.82,Good,High Risk,Math
7088,0.75,0.38,1.44,-1.54,0.7,-0.14,-0.55,1.16,0.35,Good,High Risk,English
7089,1.27,0.05,0.5,-1.54,-0.71,-0.79,-1.03,1.11,1.33,Good,High Risk,English
7090,0.8,1.37,-0.12,0.39,-1.06,-0.14,-1.52,1.44,-0.34,Good,High Risk,Science
7091,1.65,0.19,1.25,0.39,-1.13,0.52,0.42,1.48,-0.53,Good,High Risk,English
7092,0.42,1.42,1.16,-1.54,1.33,-0.14,-0.55,-0.66,0.4,Good,High Risk,Math
7093,1.7,1.23,1.3,-0.09,-1.48,1.17,-1.52,-1.5,0.07,Good,High Risk,English
7094,-0.43,0.66,1.58,0.39,-1.2,1.17,-1.52,1.02,1.09,Good,High Risk,Math
7095,1.6,1.18,0.21,-1.06,-1.48,-1.44,-0.55,0.27,0.21,Good,High Risk,Science
7096,-0.19,0.95,0.35,-0.09,-1.27,-1.44,-0.55,1.53,0.82,Good,High Risk,Math
7097,0.19,1.28,0.92,-0.58,-1.2,1.17,-0.55,0.78,-0.16,Good,High Risk,Math
7098,1.42,1.04,1.01,-1.54,0.98,0.52,-1.52,1.53,0.54,Good,High Risk,English
7099,1.08,1.56,0.97,-1.54,-0.64,0.52,1.39,-0.2,-0.57,Good,High Risk,Science
7100,0.66,-1.13,0.54,-0.58,-1.55,-0.79,0.42,1.62,1.37,Good,High Risk,English
7101,0.61,1.18,1.01,-0.58,-1.41,-1.44,-1.52,1.3,-0.76,Good,High Risk,Math
7102,1.37,-0.47,0.4,-1.06,-1.27,-0.79,-0.07,1.48,0.91,Good,High Risk,English
7103,1.65,0.33,1.16,-1.54,-0.92,-1.44,-1.03,-0.57,1.23,Good,High Risk,English
7104,-0.14,1.13,-0.54,0.39,-1.06,-0.79,-0.07,1.25,1.37,Good,High Risk,Science
7105,0.14,0.8,0.92,-1.06,-0.22,1.17,0.42,1.34,0.07,Good,High Risk,Math
7106,0.42,0.85,1.16,0.87,-1.48,1.17,-0.55,1.62,0.68,Good,High Risk,Math
7107,0.42,0.33,-0.82,1.35,-1.48,1.17,-0.55,1.58,1.6,Good,High Risk,Science
7108,1.13,1.56,1.34,1.35,-1.27,0.52,0.9,1.16,0.58,Good,High Risk,Math
7109,0.38,0.61,0.64,-1.54,-0.99,1.82,-0.55,1.06,1.23,Good,High Risk,English
7110,0.85,0.38,0.5,-1.54,-0.57,1.17,0.9,0.13,1.28,Good,High Risk,English
7111,-0.9,1.13,1.06,0.87,-1.27,-0.14,-0.07,0.69,1.42,Good,High Risk,Math
7112,-0.9,0.99,1.06,-0.58,-1.06,1.17,1.39,0.55,1.28,Good,High Risk,Math
7113,-0.71,1.23,-0.07,0.87,-1.34,-1.44,-1.03,1.06,1.51,Good,High Risk,Math
7114,-0.1,1.09,0.59,0.39,-1.34,0.52,-0.55,1.39,1.56,Good,High Risk,Math
7115,-0.29,1.46,0.02,-1.54,1.19,1.17,-0.07,1.16,0.49,Good,High Risk,Math
7116,0.47,1.23,1.58,0.87,-1.27,-0.79,-0.55,-0.29,1.14,Good,High Risk,Math
7117,0.33,0.66,0.97,-0.58,-0.64,1.17,0.42,1.39,-0.02,Good,High Risk,Math
7118,0.56,1.42,1.48,-1.06,-1.13,1.17,-1.03,1.58,0.68,Good,High Risk,Math
7119,0.75,1.65,1.3,-1.54,0.48,-0.79,0.9,1.16,1.37,Good,High Risk,Math
7120,0.8,0.8,0.83,1.83,-1.2,1.17,0.9,1.06,-0.16,Good,High Risk,Math
7121,0.42,-0.71,1.72,1.35,-0.99,-1.44,-1.52,0.78,0.77,Good,High Risk,English
7122,1.65,0.43,0.97,0.39,-1.34,1.17,-0.07,1.58,-0.57,Good,High Risk,English
7123,0.52,0.66,0.59,0.87,-1.41,-0.79,0.9,1.58,0.17,Good,High Risk,Math
7124,0.85,1.04,1.53,0.87,-0.99,1.17,-0.55,0.6,1.46,Good,High Risk,English
7125,-0.0,1.28,0.45,0.39,-0.99,-0.14,-0.07,1.53,-0.39,Good,High Risk,Math
7126,1.27,0.47,-0.07,0.39,-1.06,0.52,-1.52,1.11,1.56,Good,High Risk,Science
7127,-0.99,1.42,1.3,-1.54,0.2,-0.14,-1.03,-0.24,1.28,Good,High Risk,Math
7128,1.65,-0.85,0.97,-1.54,0.13,-1.44,0.9,1.39,1.23,Good,High Risk,English
7129,-0.66,1.42,1.01,0.87,-1.48,-0.79,-1.03,0.74,0.49,Good,High Risk,Math
7130,1.37,0.8,1.58,1.35,-1.2,-1.44,1.39,0.36,-0.71,Good,High Risk,English
7131,0.23,0.85,1.11,-1.54,0.34,0.52,0.9,1.44,-0.11,Good,High Risk,Math
7132,1.32,-0.38,0.83,-1.54,1.19,0.52,-1.03,0.04,1.42,Good,High Risk,English
7133,0.85,0.43,0.92,1.35,-1.55,0.52,-0.55,1.48,-0.9,Good,High Risk,English
7134,0.85,1.65,1.34,1.83,-1.2,-1.44,0.9,1.2,0.63,Good,High Risk,Math
7135,0.85,0.43,0.92,-1.54,0.48,-0.14,-1.03,-0.52,1.28,Good,High Risk,English
7136,-0.05,0.66,1.06,-1.54,0.27,1.17,0.9,1.44,0.12,Good,High Risk,Math
7137,0.56,0.57,1.72,-1.54,-0.99,-0.14,-0.07,0.13,0.95,Good,High Risk,English
7138,0.61,1.28,1.01,0.39,-1.27,0.52,-1.03,1.25,-0.25,Good,High Risk,Math
7139,0.8,-0.47,1.3,0.87,-0.85,-0.79,-0.55,1.44,1.6,Good,High Risk,English
7140,0.47,1.23,0.87,-0.09,-0.71,-0.79,-1.03,-0.43,0.72,Good,High Risk,Math
7141,-0.52,0.85,1.58,-0.09,-1.06,0.52,-1.52,0.97,1.05,Good,High Risk,Math
7142,1.23,1.51,1.06,-0.58,-1.34,-0.14,-1.52,1.34,0.44,Good,High Risk,Science
7143,-0.47,1.23,-0.07,-0.58,-1.55,0.52,0.9,1.2,1.56,Good,High Risk,Math
7144,0.9,0.99,1.53,0.39,-1.06,1.17,-0.55,0.6,1.51,Good,High Risk,English
7145,1.51,-0.66,0.73,-0.09,-1.06,-0.14,-0.55,1.25,0.54,Good,High Risk,English
7146,1.6,1.04,0.87,-1.54,-0.22,1.82,-1.52,0.88,0.31,Good,High Risk,English
7147,0.38,1.04,1.16,-1.06,-1.06,-1.44,1.39,1.39,-1.04,Good,High Risk,Math
7148,1.37,1.61,-0.68,-0.58,-1.34,1.82,0.9,0.18,1.0,Good,High Risk,Science
7149,0.75,0.85,1.01,0.87,-1.13,1.17,-0.07,1.16,-0.2,Good,High Risk,Math
7150,1.37,-0.19,0.92,-1.54,1.61,-0.14,-0.07,1.11,-0.16,Good,High Risk,English
7151,1.08,1.56,0.92,-1.54,-0.5,1.17,1.87,-0.1,-0.53,Good,High Risk,Science
7152,1.32,0.71,-0.35,0.39,-1.2,1.82,-0.07,0.22,1.46,Good,High Risk,Science
7153,1.51,1.7,-0.96,-1.54,-0.08,0.52,1.39,0.04,0.63,Good,High Risk,Science
7154,1.56,0.61,-0.92,-0.58,-1.48,-0.79,-1.03,0.92,1.28,Good,High Risk,Science
7155,1.23,1.7,0.97,-1.54,1.4,0.52,0.9,0.41,0.26,Good,High Risk,Math
7156,1.32,0.99,0.68,-1.54,0.84,-0.14,-0.55,1.3,1.33,Good,High Risk,Math
7157,1.13,0.28,1.44,-0.58,-1.06,-0.79,-1.52,-0.52,0.82,Good,High Risk,English
7158,1.23,0.99,0.17,-1.54,0.2,-0.14,-0.55,1.25,-0.57,Good,High Risk,Science
7159,1.04,0.33,0.07,1.35,-1.27,0.52,-1.03,1.67,0.72,Good,High Risk,Science
7160,0.66,1.51,1.63,-1.54,-1.06,1.17,-1.52,-0.24,-0.2,Good,High Risk,Math
7161,-0.05,0.71,1.44,-1.54,1.05,-0.79,-0.07,1.25,1.05,Good,High Risk,Math
7162,0.99,-0.57,1.58,-1.54,1.26,-0.79,-0.55,0.13,0.95,Good,High Risk,English
7163,0.71,0.28,0.59,-1.54,0.2,1.82,0.9,1.44,0.17,Good,High Risk,English
7164,0.14,1.28,0.97,-0.58,-1.13,0.52,-0.55,0.83,-0.16,Good,High Risk,Math
7165,1.65,-0.75,0.92,-1.54,0.13,-1.44,0.9,1.34,1.23,Good,High Risk,English
7166,-0.43,0.61,1.53,0.39,-1.2,1.17,-1.03,1.06,1.19,Good,High Risk,Math
7167,0.14,0.9,1.44,-1.06,-1.34,-1.44,0.9,1.53,-1.13,Good,High Risk,Math
7168,1.51,0.33,-1.06,-1.54,0.84,1.82,-1.03,0.92,1.46,Good,High Risk,Science
7169,1.37,0.99,1.06,-1.54,-0.64,-0.14,0.9,0.5,1.09,Good,High Risk,Math
7170,0.42,1.04,1.39,1.35,-1.2,-0.14,0.42,1.11,-0.39,Good,High Risk,Math
7171,0.52,0.33,1.3,-1.54,0.77,0.52,-0.07,1.11,0.17,Good,High Risk,English
7172,1.37,0.99,1.06,-1.54,1.12,1.17,-1.52,1.53,0.49,Good,High Risk,English
7173,1.27,-0.19,0.59,-1.54,1.12,0.52,-1.03,-0.01,1.42,Good,High Risk,English
7174,1.56,1.37,0.73,-1.54,0.7,1.17,-1.03,0.69,0.4,Good,High Risk,Science
7175,1.27,0.52,-0.59,-0.58,-1.2,0.52,0.42,0.6,1.37,Good,High Risk,Science
7176,-0.71,0.9,1.06,-1.06,-0.5,1.17,1.39,0.64,1.09,Good,High Risk,Math
7177,-0.14,-1.04,1.44,-1.06,-1.55,-1.44,-1.03,1.3,1.19,Good,High Risk,English
7178,0.14,1.28,0.07,-0.09,-1.2,-0.14,1.39,1.39,-0.16,Good,High Risk,Math
7179,1.27,1.23,0.83,-1.06,-1.48,-1.44,-0.07,1.34,0.4,Good,High Risk,Math
7180,1.37,1.56,1.39,-0.58,-1.06,-1.44,-1.03,0.97,0.26,Good,High Risk,Math
7181,1.42,0.14,-0.35,-0.09,-1.41,-1.44,-1.52,1.72,0.72,Good,High Risk,Science
7182,1.51,1.56,-0.02,0.39,-1.34,0.52,1.39,-0.1,0.63,Good,High Risk,Science
7183,-0.43,1.7,0.97,-1.54,-0.78,0.52,-0.07,0.13,1.7,Good,High Risk,Math
7184,0.47,0.9,1.39,1.35,-1.06,0.52,0.9,1.3,-0.76,Good,High Risk,Math
7185,-1.18,0.24,1.39,0.39,-1.41,-0.14,-0.07,1.48,1.56,Good,High Risk,Math
7186,1.56,1.65,1.58,-1.54,-0.64,-1.44,0.9,-0.06,-0.85,Good,High Risk,English
7187,1.51,0.76,-0.68,-0.58,-1.2,1.17,-0.07,1.53,1.46,Good,High Risk,Science
7188,0.9,1.65,1.39,-1.54,-1.27,1.17,-1.03,-0.06,-0.71,Good,High Risk,Math
7189,0.71,1.46,0.73,-0.58,-0.99,-0.14,-0.55,-0.76,0.77,Good,High Risk,Math
7190,1.7,0.0,1.67,-1.54,-1.27,-0.14,-1.03,-0.15,-0.02,Good,High Risk,English
7191,0.28,1.28,0.92,-0.09,-1.2,1.17,-0.55,0.69,-0.16,Good,High Risk,Math
7192,0.75,1.46,1.2,-0.58,-1.2,-0.14,1.39,0.74,1.42,Good,High Risk,Math
7193,0.99,0.24,1.58,-1.54,-1.06,-0.14,-1.03,-0.38,0.95,Good,High Risk,English
7194,1.37,0.43,1.06,1.35,-1.34,1.17,-0.07,1.53,-0.62,Good,High Risk,English
7195,0.75,0.19,0.78,-1.54,-0.29,1.82,0.42,1.25,0.86,Good,High Risk,English
7196,0.47,0.76,1.67,-1.54,-0.71,-0.79,0.42,0.22,0.72,Good,High Risk,Math
7197,0.04,0.8,0.4,-0.58,-1.13,0.52,-0.55,1.25,1.23,Good,High Risk,Math
7198,1.46,-0.05,1.25,0.39,-1.34,1.17,-1.03,0.64,1.6,Good,High Risk,English
7199,0.47,1.18,1.58,0.87,-1.27,-0.79,-0.55,-0.29,1.19,Good,High Risk,Math
7200,0.19,0.9,1.44,-1.06,-1.34,-1.44,0.9,1.53,-1.13,Good,High Risk,Math
7201,-0.19,1.09,0.78,-1.54,1.61,-0.14,0.42,1.25,-0.02,Good,High Risk,English
7202,1.51,1.23,0.21,0.39,-1.27,0.52,0.9,-0.62,0.72,Good,High Risk,Science
7203,-0.95,1.46,-0.4,0.39,-0.99,-1.44,-1.52,1.34,1.46,Good,High Risk,Math
7204,1.23,0.1,0.4,-1.06,-0.99,-0.79,-1.03,1.11,1.42,Good,High Risk,English
7205,1.27,1.04,1.01,-1.06,-0.71,-0.14,0.42,0.55,1.28,Good,High Risk,Math
7206,1.42,0.66,1.58,0.87,-0.99,-0.79,1.87,0.36,-0.67,Good,High Risk,English
7207,0.94,-0.28,0.87,-1.06,-1.48,-0.79,-1.03,0.5,1.6,Good,High Risk,English
7208,1.08,1.56,1.58,0.87,-0.99,-0.14,-0.55,0.69,0.77,Good,High Risk,Math
7209,-0.52,0.66,1.44,-1.54,1.19,-1.44,-1.03,1.44,0.95,Good,High Risk,Math
7210,0.14,0.14,1.06,0.87,-1.34,-1.44,-0.55,1.34,0.82,Good,High Risk,English
7211,1.04,0.19,0.87,-1.54,0.84,-0.79,-1.03,-0.57,1.42,Good,High Risk,English
7212,0.33,1.04,0.97,-1.54,1.47,-0.14,0.42,1.34,0.17,Good,High Risk,Math
7213,0.75,0.85,1.01,-1.54,1.4,-0.14,-0.07,1.34,0.21,Good,High Risk,English
7214,1.56,0.47,0.78,-1.54,1.82,0.52,-1.03,-0.24,1.33,Good,High Risk,English
7215,1.42,0.38,0.64,-1.54,0.91,0.52,-1.52,-0.48,0.91,Good,High Risk,English
7216,1.46,1.61,-0.82,-0.58,-1.27,1.82,0.42,0.13,1.0,Good,High Risk,Science
7217,0.61,1.18,1.01,-0.58,-1.34,-1.44,-1.52,1.3,-0.67,Good,High Risk,Math
7218,-1.04,1.09,1.06,0.39,-1.34,1.17,0.9,0.5,1.33,Good,High Risk,Math
7219,0.47,-0.85,1.53,-1.54,0.06,1.17,1.39,0.74,1.42,Good,High Risk,English
7220,1.56,0.33,1.16,-0.09,-1.06,-1.44,-1.03,-0.66,1.0,Good,High Risk,English
7221,0.47,-0.61,1.16,0.39,-1.41,1.17,0.9,1.67,0.21,Good,High Risk,English
7222,0.38,0.61,0.64,-1.54,-0.99,1.82,-0.55,1.06,1.23,Good,High Risk,English
7223,1.08,1.56,1.44,1.35,-1.2,0.52,0.9,1.06,0.63,Good,High Risk,Math
7224,1.42,1.61,1.16,-0.58,-1.27,-0.14,-1.52,0.78,0.77,Good,High Risk,Science
7225,1.65,1.61,0.68,-0.09,-1.06,1.17,0.42,1.44,0.44,Good,High Risk,Science
7226,-0.14,1.04,0.78,-1.54,1.61,-0.14,0.42,1.25,0.03,Good,High Risk,English
7227,1.6,0.38,1.2,1.35,-1.2,1.17,-0.55,1.44,-0.48,Good,High Risk,English
7228,0.85,0.43,0.97,0.87,-1.55,0.52,-0.55,1.48,-0.95,Good,High Risk,English
7229,1.27,0.71,-0.26,-1.54,0.7,-1.44,0.9,0.22,1.56,Good,High Risk,Science
7230,0.94,0.8,0.87,1.35,-0.92,1.17,0.42,1.3,1.42,Good,High Risk,English
7231,0.28,-0.94,1.16,-1.54,0.27,-0.14,1.39,1.34,1.42,Good,High Risk,English
7232,1.37,1.7,1.53,-1.54,-0.92,-0.79,0.42,-0.06,-0.85,Good,High Risk,Math
7233,0.61,0.61,-0.78,-0.58,-1.48,0.52,-0.55,1.53,1.42,Good,High Risk,Science
7234,0.52,0.85,1.16,-1.54,0.48,-0.79,1.39,0.04,0.58,Good,High Risk,Math
7235,1.32,0.66,1.53,-0.09,-1.13,1.17,-1.52,0.5,1.7,Good,High Risk,English
7236,-0.76,1.18,-0.07,-1.06,-0.71,-1.44,-0.55,1.16,1.56,Good,High Risk,Math
7237,1.46,0.24,0.73,0.87,-1.41,-0.14,-0.07,1.53,-1.08,Good,High Risk,English
7238,1.37,0.99,-0.26,-1.54,0.98,-1.44,-0.07,0.18,1.46,Good,High Risk,Science
7239,0.71,-0.61,1.39,-1.06,-0.57,1.17,1.39,1.62,0.82,Good,High Risk,English
7240,-1.09,0.24,1.34,-0.09,-1.41,-0.14,-0.55,1.39,1.56,Good,High Risk,Math
7241,1.56,-0.05,1.34,-0.58,-1.34,-0.14,0.42,0.83,1.23,Good,High Risk,English
7242,-0.38,1.7,1.3,-0.09,-1.13,0.52,-1.03,0.22,0.58,Good,High Risk,Math
7243,0.66,0.9,1.39,-1.54,0.84,0.52,-0.07,1.67,-0.11,Good,High Risk,Math
7244,1.51,0.52,-0.96,-0.58,-1.55,-0.79,-1.52,0.78,1.23,Good,High Risk,Science
7245,1.46,1.51,0.54,0.87,-1.48,-0.14,0.42,-0.24,-0.25,Good,High Risk,Science
7246,0.99,0.47,1.34,-1.54,-1.55,-0.79,-1.03,1.25,-1.13,Good,High Risk,English
7247,1.7,1.46,0.87,-1.54,0.84,-1.44,-1.03,1.16,0.03,Good,High Risk,Science
7248,1.23,0.66,-0.35,-0.58,-0.99,1.17,-0.07,0.32,1.46,Good,High Risk,Science
7249,0.23,-0.52,1.2,0.39,-1.41,1.17,0.42,1.62,0.21,Good,High Risk,English
7250,1.51,0.76,1.06,0.39,-1.2,-0.14,-1.03,0.69,0.21,Good,High Risk,English
7251,1.42,1.37,0.59,-0.58,-1.48,-1.44,-1.52,0.83,0.17,Good,High Risk,Science
7252,0.8,0.95,1.34,-1.54,0.91,-0.14,-0.55,1.62,0.26,Good,High Risk,English
7253,0.75,0.8,-0.16,-1.54,1.12,-0.14,-0.07,1.2,1.0,Good,High Risk,Science
7254,0.99,0.33,0.83,1.35,-1.55,0.52,-0.07,1.53,-0.95,Good,High Risk,English
7255,0.75,-0.9,1.34,-1.54,0.2,1.82,1.39,0.64,1.46,Good,High Risk,English
7256,1.65,-1.27,1.48,-1.06,-1.41,1.17,-0.55,0.13,1.19,Good,High Risk,English
7257,0.47,1.04,1.48,1.83,-1.27,0.52,-0.07,1.25,-0.85,Good,High Risk,Math
7258,1.56,0.0,-0.3,-1.06,-1.41,-1.44,-1.52,1.67,0.77,Good,High Risk,Math
7259,0.71,-0.57,1.39,-1.54,0.2,0.52,0.42,1.72,1.28,Good,High Risk,English
7260,0.52,0.43,0.35,-1.54,-0.43,0.52,0.42,0.88,1.33,Good,High Risk,Math
7261,0.04,1.04,-0.68,-1.54,1.68,-1.44,-1.52,1.2,1.19,Good,High Risk,Science
7262,1.42,0.38,1.3,0.39,-1.34,-0.14,-1.52,0.04,-0.2,Good,High Risk,English
7263,-0.19,0.8,-0.54,1.35,-1.34,1.17,-0.07,1.62,1.51,Good,High Risk,Science
7264,-0.33,1.65,1.3,-0.09,-1.13,1.17,-1.03,0.22,0.63,Good,High Risk,Math
7265,1.23,0.1,0.4,-1.06,-0.99,-0.79,-1.03,1.11,1.42,Good,High Risk,English
7266,1.42,1.61,1.16,-0.09,-1.2,0.52,-1.03,0.69,0.82,Good,High Risk,Math
7267,-0.76,0.33,1.11,-0.09,-1.34,-0.14,-0.07,1.02,1.7,Good,High Risk,Math
7268,0.09,-0.85,0.97,-1.06,-1.06,0.52,-0.07,1.25,1.33,Good,High Risk,English
7269,1.65,0.85,-0.12,1.35,-1.27,1.17,1.39,0.5,0.4,Good,High Risk,Science
7270,0.66,1.37,1.44,-1.06,-1.2,-0.14,1.39,0.83,1.37,Good,High Risk,Math
7271,1.13,1.56,-0.3,0.39,-1.27,1.17,-1.03,0.74,1.05,Good,High Risk,Science
7272,0.71,-0.61,1.39,-1.54,1.68,1.17,-0.55,1.11,0.49,Good,High Risk,English
7273,1.42,1.37,0.87,-1.54,0.48,-1.44,-1.03,1.62,0.54,Good,High Risk,Science
7274,0.52,1.23,0.5,0.39,-1.2,-0.14,-0.07,1.48,-0.53,Good,High Risk,Math
7275,1.37,1.37,0.87,-1.54,0.41,-1.44,-1.03,1.67,0.58,Good,High Risk,Science
7276,0.52,0.33,1.3,-1.54,0.7,0.52,-0.55,1.11,0.17,Good,High Risk,English
7277,1.56,0.9,1.58,-1.54,0.27,-0.14,0.42,0.27,-0.67,Good,High Risk,English
7278,-0.95,0.33,1.16,-1.06,-1.27,-0.79,-1.52,1.2,1.6,Good,High Risk,Math
7279,-1.04,0.47,1.3,-0.09,-1.2,-0.79,-1.52,1.11,1.42,Good,High Risk,Math
